variant,stage,data,seed,n_train,loo_rmse,loo_mae,loo_mean_lpd,loo_pit_ks,loo_coverage_95,loo_crps,bloo_rmse,bloo_mae,bloo_mean_lpd,bloo_pit_ks,bloo_coverage_95,bloo_crps,bloo_n_blocks,bloo_avg_block_size,ell_time_blind,max_blind_lengthscale,min_blind_lengthscale,binder_within_ratio,aggregate_within_ratio,ell_time_specific,ell_time_rbf,bloo_set12_rmse,bloo_set12_mae,bloo_set12_mean_lpd,bloo_set12_pit_ks,bloo_set12_coverage_95,bloo_set12_crps,bloo_set12_n_rows,wall_clock_sec,set3_rmse,set3_mae,set3_mean_lpd,set3_pit_ks,set3_coverage_95,set3_crps,holdout_class,n_test,holdout_rmse,holdout_mae,holdout_mean_lpd,holdout_pit_ks,holdout_coverage_95,holdout_crps,set3_class
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39289712905884,931.7141477479169,760.0894860819761,-8.953495548768972,0.3235798986861294,1.0,801.2918497768327,,,,,,,,,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.378490924835205,1039.7296403853454,829.515057269748,-8.864788983303805,0.2802420266037728,1.0,768.0597962754414,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.73010015487671,,,,,,,0.0,258.0,2707.2913147808003,2240.4279569622777,-9.570216262077198,0.1864104007713483,1.0,1711.0718541531646,
stage2a_v5_hamming_bare,2.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.951518297195435,,,,,,,0.0,258.0,2707.2913147808003,2240.4279569622777,-9.570216262077198,0.1864104007713483,1.0,1711.0718541531646,
stage2a_v5_hamming_bare,2.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7705762386322,,,,,,,0.0,258.0,2707.2913147808003,2240.4279569622777,-9.570216262077198,0.1864104007713483,1.0,1711.0718541531646,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.03791069984436,,,,,,,0.0,258.0,2851.944356323407,2343.183774793835,-9.526802467904885,0.1809847382176597,1.0,1717.3186819014225,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49962067604065,,,,,,,0.0,258.0,2851.944356323407,2343.183774793835,-9.526802467904885,0.1809847382176597,1.0,1717.3186819014225,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.309096336364743,,,,,,,0.0,258.0,2851.944356323407,2343.183774793835,-9.526802467904885,0.1809847382176597,1.0,1717.3186819014225,
stage1_v5_indexkernel_r2_bare,1.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.769516944885257,,,,,,,0.0,258.0,7077.119755189226,5681.777262475836,-10.48866772914357,0.3436202110084865,0.8100775480270386,4145.002237259562,
stage1_v5_indexkernel_r2_bare,1.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.535212993621823,,,,,,,0.0,258.0,4004.305966454976,3273.4733031243168,-9.913574858700535,0.3687785873152508,0.7790697813034058,2369.8567609293264,
stage1_v5_indexkernel_r2_bare,1.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.773898124694824,,,,,,,0.0,258.0,3467.5089049609023,2825.605155455099,-9.621020284648012,0.2891799164325772,0.8914728760719299,2001.3707067692435,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.20858097076416,,,,,,,0.0,258.0,4347.644779735082,3499.880544399202,-9.798312402243704,0.2754892874009831,0.9457364082336426,2473.147562566387,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.54417824745178,,,,,,,0.0,258.0,2821.9755816325423,2300.167485792509,-9.371553554061215,0.2764560852553799,0.934108555316925,1618.4236843763508,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.015680074691772,,,,,,,0.0,258.0,3170.474356038272,2581.1069923744776,-9.484782411184204,0.2366044273056025,0.9379844665527344,1812.3563239355185,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.862264156341553,,,,,,,0.0,258.0,2100.450372648478,1675.6006823092962,-9.518258304214626,0.2433319760734299,1.0,1500.7546011844547,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.385689973831177,,,,,,,0.0,258.0,3275.028484354929,2658.344088360889,-9.518807452196729,0.2234194600397344,0.9379844665527344,1870.5634853541544,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75178599357605,,,,,,,0.0,258.0,3188.618507438442,2591.0925727467516,-9.549251454246852,0.2493961317437575,0.895348846912384,1846.8974671724245,
stage2a_v5_hamming_bare,2.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.261575937271118,,,,,,,1.0,149.0,2575.31721216573,2035.4889416668648,-9.652056208776212,0.3103183964831522,0.7986577153205872,1488.7719049859404,
stage2a_v5_hamming_bare,2.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42246103286743,,,,,,,1.0,149.0,2575.31721216573,2035.4889416668648,-9.652056208776212,0.3103183964831522,0.7986577153205872,1488.7719049859404,
stage2a_v5_hamming_bare,2.0,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25990915298462,,,,,,,1.0,149.0,2575.31721216573,2035.4889416668648,-9.652056208776212,0.3103183964831522,0.7986577153205872,1488.7719049859404,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22696018218994,,,,,,,1.0,149.0,2673.293544346146,2045.0023099006648,-9.633616595334702,0.3254630417969714,0.7986577153205872,1519.250301226768,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.814380168914795,,,,,,,1.0,149.0,2673.293544346146,2045.0023099006648,-9.633616595334702,0.3254630417969714,0.7986577153205872,1519.250301226768,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42977595329285,,,,,,,1.0,149.0,2673.293544346146,2045.0023099006648,-9.633616595334702,0.3254630417969714,0.7986577153205872,1519.250301226768,
stage1_v5_indexkernel_r2_bare,1.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71531105041504,,,,,,,1.0,149.0,2855.7473545903476,2302.0810121681975,-9.39246426200672,0.2919048721074985,0.9597315192222596,1620.969084511882,
stage1_v5_indexkernel_r2_bare,1.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24948000907898,,,,,,,1.0,149.0,2611.0926564385813,2107.584876612834,-9.477891099454345,0.404464933381306,0.8120805621147156,1518.4476982918725,
stage1_v5_indexkernel_r2_bare,1.0,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.87275505065918,,,,,,,1.0,149.0,2605.8404845801756,2018.4822533696636,-9.311804293158229,0.3034119897177763,0.8926174640655518,1459.8832504582638,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.510833978652954,,,,,,,1.0,149.0,2403.557956798477,1836.2114419512568,-9.274401365727297,0.2911077632673799,0.9865771532058716,1379.664463171129,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.70381879806519,,,,,,,1.0,149.0,2696.0104238780464,2098.8926349538606,-9.545471686638605,0.3532867195155135,0.8053691387176514,1536.4210679491794,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.65174293518066,,,,,,,1.0,149.0,2873.281919030441,2264.063485301246,-9.478130877852774,0.3672541539919309,0.8791946172714233,1635.4705307591123,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9899001121521,,,,,,,1.0,149.0,2429.6063717701786,1913.3564567990584,-9.26692474928828,0.2963415189505853,0.9865771532058716,1390.0820598758444,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.77543616294861,,,,,,,1.0,149.0,2940.943764903236,2326.555197794455,-10.073124647130596,0.4142201070552051,0.744966447353363,1751.0676644791793,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.37615203857422,,,,,,,1.0,149.0,3100.60032704492,2461.554450819334,-9.506535252767645,0.349292529817117,0.9060402512550354,1764.7656398158506,
stage2a_v5_hamming_bare,2.0,v5_class2_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.99148797988891,,,,,,,2.0,252.0,2125.1774786486944,1803.6282795972988,-9.170836012975853,0.4526332753352313,0.8888888955116272,1263.0309236939092,
stage2a_v5_hamming_bare,2.0,v5_class2_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18091702461243,,,,,,,2.0,252.0,2125.1774786486944,1803.6282795972988,-9.170836012975853,0.4526332753352313,0.8888888955116272,1263.0309236939092,
stage2a_v5_hamming_bare,2.0,v5_class2_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.77553677558899,,,,,,,2.0,252.0,2125.1774786486944,1803.6282795972988,-9.170836012975853,0.4526332753352313,0.8888888955116272,1263.0309236939092,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class2_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.254271030426025,,,,,,,2.0,252.0,1814.9520948108195,1515.4518264843086,-8.927098787061784,0.4139061812582092,0.9682539701461792,1048.6252191656506,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class2_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.401429891586304,,,,,,,2.0,252.0,1814.9520948108195,1515.4518264843086,-8.927098787061784,0.4139061812582092,0.9682539701461792,1048.6252191656506,
stage4_v5_hamming_lognormal_timetie,4.0,v5_class2_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.457131147384644,,,,,,,2.0,252.0,1814.9520948108195,1515.4518264843086,-8.927098787061784,0.4139061812582092,0.9682539701461792,1048.6252191656506,
stage1_v5_indexkernel_r2_bare,1.0,v5_class2_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55750918388367,,,,,,,2.0,252.0,2083.318430060434,1764.8201595720232,-9.172514695702422,0.4938716305104643,1.0,1234.7100757379592,
stage1_v5_indexkernel_r2_bare,1.0,v5_class2_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4578800201416,,,,,,,2.0,252.0,1988.7666647699252,1598.6693912939231,-9.10870855420561,0.4630578865709299,0.85317462682724,1151.2674989835066,
stage1_v5_indexkernel_r2_bare,1.0,v5_class2_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.002426147460938,,,,,,,2.0,252.0,2265.6465333381384,1794.308472224858,-9.193647132280775,0.2572332465687613,0.9801587462425232,1298.2805917201065,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class2_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.00980305671692,,,,,,,2.0,252.0,877.3839396691991,711.4392794460595,-9.021546968096702,0.2891787641526115,1.0,838.0780485176402,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class2_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.53451704978943,,,,,,,2.0,252.0,1200.265997657251,964.0636858382434,-8.697832350596789,0.2271477617100631,1.0,729.9925558699232,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_class2_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.266804218292236,,,,,,,2.0,252.0,1010.2141558938184,810.8193500628624,-8.872579574737005,0.2751813230432699,1.0,766.6464915218523,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class2_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.091723918914795,,,,,,,2.0,252.0,1012.86222748613,816.6091249389427,-8.900855653433338,0.2788476895155544,1.0,783.4877997064267,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class2_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.32967185974121,,,,,,,2.0,252.0,931.7141477479169,760.0894860819761,-8.953495548768972,0.3235798986861294,1.0,801.2918497768327,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_class2_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.736839056015015,,,,,,,2.0,252.0,1039.7296403853454,829.515057269748,-8.864788983303805,0.2802420266037728,1.0,768.0597962754414,
stage4_v5_hamming_lognormal_only,4.0,v5,0,659,595.8427211494259,421.37070320395816,-7.799715635489935,0.0709361609882092,0.949924111366272,317.22318235746275,711.255927287873,530.2142618936239,-7.983526950617641,0.0422773407207374,0.9438543319702148,392.64133142717793,145.0,4.544827586206897,8.551651725812796,8.551651725812796,0.8322453714063202,1.000001767466164,1.0000011946997267,4.691679190612825,29.3801512897904,832.7446486801678,638.09414050774,-8.233686810871914,0.0371930392334249,0.914004921913147,475.8648170422012,407.0,65.36497187614441,,,,,,,,,,,,,,,
stage4_v5_hamming_lognormal_only,4.0,v5,1,659,595.8427211494259,421.37070320395816,-7.799715635489935,0.0709361609882092,0.949924111366272,317.22318235746275,711.255927287873,530.2142618936239,-7.983526950617641,0.0422773407207374,0.9438543319702148,392.64133142717793,145.0,4.544827586206897,8.551651725812796,8.551651725812796,0.8322453714063202,1.000001767466164,1.0000011946997267,4.691679190612825,29.3801512897904,832.7446486801678,638.09414050774,-8.233686810871914,0.0371930392334249,0.914004921913147,475.8648170422012,407.0,66.79410672187805,,,,,,,,,,,,,,,
stage4_v5_hamming_lognormal_only,4.0,v5,2,659,595.8427211494259,421.37070320395816,-7.799715635489935,0.0709361609882092,0.949924111366272,317.22318235746275,711.255927287873,530.2142618936239,-7.983526950617641,0.0422773407207374,0.9438543319702148,392.64133142717793,145.0,4.544827586206897,8.551651725812796,8.551651725812796,0.8322453714063202,1.000001767466164,1.0000011946997267,4.691679190612825,29.3801512897904,832.7446486801678,638.09414050774,-8.233686810871914,0.0371930392334249,0.914004921913147,475.8648170422012,407.0,66.79309701919556,,,,,,,,,,,,,,,
stage4_v5_hamming_timetie_only,4.0,v5,0,659,593.9873251343375,420.74151089195806,-7.795857605011282,0.071474779849214,0.9468892216682434,316.28186923899494,701.8817761475942,525.2461324606966,-7.97454700178592,0.0412238840172889,0.9453717470169068,389.5897354662032,145.0,4.544827586206897,32.62321292335816,32.62321292335816,0.8008758501178772,1.0000016708077344,1.000001800063586,31.45200641681092,30.987689337147803,818.7899466371074,629.0401858177675,-8.220346365600275,0.0399678505652902,0.916461944580078,470.50194551085747,407.0,44.44743609428406,,,,,,,,,,,,,,,
stage4_v5_hamming_timetie_only,4.0,v5,1,659,593.9873251343375,420.74151089195806,-7.795857605011282,0.071474779849214,0.9468892216682434,316.28186923899494,701.8817761475942,525.2461324606966,-7.97454700178592,0.0412238840172889,0.9453717470169068,389.5897354662032,145.0,4.544827586206897,32.62321292335816,32.62321292335816,0.8008758501178772,1.0000016708077344,1.000001800063586,31.45200641681092,30.987689337147803,818.7899466371074,629.0401858177675,-8.220346365600275,0.0399678505652902,0.916461944580078,470.50194551085747,407.0,43.787545919418335,,,,,,,,,,,,,,,
stage4_v5_hamming_timetie_only,4.0,v5,2,659,593.9873251343375,420.74151089195806,-7.795857605011282,0.071474779849214,0.9468892216682434,316.28186923899494,701.8817761475942,525.2461324606966,-7.97454700178592,0.0412238840172889,0.9453717470169068,389.5897354662032,145.0,4.544827586206897,32.62321292335816,32.62321292335816,0.8008758501178772,1.0000016708077344,1.000001800063586,31.45200641681092,30.987689337147803,818.7899466371074,629.0401858177675,-8.220346365600275,0.0399678505652902,0.916461944580078,470.50194551085747,407.0,44.408787965774536,,,,,,,,,,,,,,,
stage4_v5_hamming_lognormal_only,4.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24280309677124,1683.9171929802008,1397.0028584110185,-8.856764125728176,0.3982434689085187,0.9841269850730896,969.7409242656914,,252.0,,,,,,,2.0
stage4_v5_hamming_lognormal_only,4.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13977861404419,1683.9171929802008,1397.0028584110185,-8.856764125728176,0.3982434689085187,0.9841269850730896,969.7409242656914,,252.0,,,,,,,2.0
stage4_v5_hamming_lognormal_only,4.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18167781829834,1683.9171929802008,1397.0028584110185,-8.856764125728176,0.3982434689085187,0.9841269850730896,969.7409242656914,,252.0,,,,,,,2.0
stage4_v5_hamming_timetie_only,4.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.14026093482971,1745.640326247329,1448.3873169505632,-8.894090578235165,0.4125604258301838,0.9603174328804016,1008.0028029293632,,252.0,,,,,,,2.0
stage4_v5_hamming_timetie_only,4.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45569205284119,1745.640326247329,1448.3873169505632,-8.894090578235165,0.4125604258301838,0.9603174328804016,1008.0028029293632,,252.0,,,,,,,2.0
stage4_v5_hamming_timetie_only,4.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07199835777283,1745.640326247329,1448.3873169505632,-8.894090578235165,0.4125604258301838,0.9603174328804016,1008.0028029293632,,252.0,,,,,,,2.0
stage4_v5_hamming_lognormal_only,4.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.40820097923279,,,,,,,0.0,258.0,2806.4837766294168,2328.7760590827056,-9.532169367635817,0.1590408337777098,1.0,1708.342503651823,
stage4_v5_hamming_lognormal_only,4.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.27409601211548,,,,,,,0.0,258.0,2806.4837766294168,2328.7760590827056,-9.532169367635817,0.1590408337777098,1.0,1708.342503651823,
stage4_v5_hamming_lognormal_only,4.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.829907178878784,,,,,,,0.0,258.0,2806.4837766294168,2328.7760590827056,-9.532169367635817,0.1590408337777098,1.0,1708.342503651823,
stage4_v5_hamming_timetie_only,4.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.31175684928894,,,,,,,0.0,258.0,3191.813505132573,2610.800128939444,-9.63833653687134,0.268712096474331,1.0,1919.251560263024,
stage4_v5_hamming_timetie_only,4.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.329813957214355,,,,,,,0.0,258.0,3191.813505132573,2610.800128939444,-9.63833653687134,0.268712096474331,1.0,1919.251560263024,
stage4_v5_hamming_timetie_only,4.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83548903465271,,,,,,,0.0,258.0,3191.813505132573,2610.800128939444,-9.63833653687134,0.268712096474331,1.0,1919.251560263024,
stage4_v5_hamming_lognormal_only,4.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.01793694496155,,,,,,,1.0,149.0,2699.0596917223925,2056.5155162901224,-9.671891137833974,0.325532172672505,0.791946291923523,1534.7619036128613,
stage4_v5_hamming_lognormal_only,4.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.651684284210205,,,,,,,1.0,149.0,2699.0596917223925,2056.5155162901224,-9.671891137833974,0.325532172672505,0.791946291923523,1534.7619036128613,
stage4_v5_hamming_lognormal_only,4.0,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.07206082344055,,,,,,,1.0,149.0,2699.0596917223925,2056.5155162901224,-9.671891137833974,0.325532172672505,0.791946291923523,1534.7619036128613,
stage4_v5_hamming_timetie_only,4.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25631499290466,,,,,,,1.0,149.0,2974.194894245057,2360.7314133597047,-10.62548157394724,0.4920872027524117,0.6912751793861389,1827.283211728799,
stage4_v5_hamming_timetie_only,4.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.23123669624329,,,,,,,1.0,149.0,2974.194894245057,2360.7314133597047,-10.62548157394724,0.4920872027524117,0.6912751793861389,1827.283211728799,
stage4_v5_hamming_timetie_only,4.0,v5_class1_heldout,2,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.80835580825806,,,,,,,1.0,149.0,2974.194894245057,2360.7314133597047,-10.62548157394724,0.4920872027524117,0.6912751793861389,1827.283211728799,
production_pre_v5_legacy_continuous_ard_bare,-1.0,pre_v5,0,647,532.6619383878409,382.0845721602392,-7.675672290736787,0.0706298240701751,0.9505409598350524,285.19098807743796,679.9600173488788,517.3258057554767,-7.994950511673889,0.036577411507128,0.9304482340812684,384.76355541302655,144.0,4.493055555555555,15.417636460316324,18.285649405257413,0.5310802247680041,1.0000002602416018,1.0000006413004745,,62.82709426347596,793.5016043166682,622.2548328883842,-8.292977348296843,0.0414240507888292,0.903797447681427,470.00559604860626,395.0,96.0178439617157,,,,,,,,,,,,,,,
production_pre_v5_legacy_continuous_ard_bare,-1.0,pre_v5,1,647,532.6619383878409,382.0845721602392,-7.675672290736787,0.0706298240701751,0.9505409598350524,285.19098807743796,679.9600173488788,517.3258057554767,-7.994950511673889,0.036577411507128,0.9304482340812684,384.76355541302655,144.0,4.493055555555555,15.417636460316324,18.285649405257413,0.5310802247680041,1.0000002602416018,1.0000006413004745,,62.82709426347596,793.5016043166682,622.2548328883842,-8.292977348296843,0.0414240507888292,0.903797447681427,470.00559604860626,395.0,97.03250789642334,,,,,,,,,,,,,,,
production_pre_v5_legacy_continuous_ard_bare,-1.0,pre_v5,2,647,532.6619383878409,382.0845721602392,-7.675672290736787,0.0706298240701751,0.9505409598350524,285.19098807743796,679.9600173488788,517.3258057554767,-7.994950511673889,0.036577411507128,0.9304482340812684,384.76355541302655,144.0,4.493055555555555,15.417636460316324,18.285649405257413,0.5310802247680041,1.0000002602416018,1.0000006413004745,,62.82709426347596,793.5016043166682,622.2548328883842,-8.292977348296843,0.0414240507888292,0.903797447681427,470.00559604860626,395.0,98.893132686615,,,,,,,,,,,,,,,
production_v5_legacy_continuous_ard_bare,-1.0,v5,0,659,592.7619453525106,420.9713179961805,-7.793277821879555,0.0748633299920014,0.9453717470169068,315.41578164161433,697.9535904598207,521.9012302398386,-7.96643576361432,0.0454052030913219,0.9423368573188782,386.9816579566436,145.0,4.544827586206897,19.823390326815733,19.823390326815733,0.7379867422078034,1.0000016897151829,1.000000656602316,,33.280606633120584,816.1162586506499,628.9187594531479,-8.218957119240551,0.0366155445949063,0.9115478992462158,469.7500191260415,407.0,73.16965293884277,,,,,,,,,,,,,,,
production_v5_legacy_continuous_ard_bare,-1.0,v5,1,659,592.7619453525106,420.9713179961805,-7.793277821879555,0.0748633299920014,0.9453717470169068,315.41578164161433,697.9535904598207,521.9012302398386,-7.96643576361432,0.0454052030913219,0.9423368573188782,386.9816579566436,145.0,4.544827586206897,19.823390326815733,19.823390326815733,0.7379867422078034,1.0000016897151829,1.000000656602316,,33.280606633120584,816.1162586506499,628.9187594531479,-8.218957119240551,0.0366155445949063,0.9115478992462158,469.7500191260415,407.0,73.72116470336914,,,,,,,,,,,,,,,
production_v5_legacy_continuous_ard_bare,-1.0,v5,2,659,592.7619453525106,420.9713179961805,-7.793277821879555,0.0748633299920014,0.9453717470169068,315.41578164161433,697.9535904598207,521.9012302398386,-7.96643576361432,0.0454052030913219,0.9423368573188782,386.9816579566436,145.0,4.544827586206897,19.823390326815733,19.823390326815733,0.7379867422078034,1.0000016897151829,1.000000656602316,,33.280606633120584,816.1162586506499,628.9187594531479,-8.218957119240551,0.0366155445949063,0.9115478992462158,469.7500191260415,407.0,71.19232392311096,,,,,,,,,,,,,,,
production_v5_legacy_continuous_ard_bare,-1.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.791460275650024,2147.6350735987285,1828.6309156695845,-9.54834993912684,0.5053875719004262,0.7182539701461792,1344.081544005973,,252.0,,,,,,,2.0
production_v5_legacy_continuous_ard_bare,-1.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.584388971328735,2147.6350735987285,1828.6309156695845,-9.54834993912684,0.5053875719004262,0.7182539701461792,1344.081544005973,,252.0,,,,,,,2.0
production_v5_legacy_continuous_ard_bare,-1.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24906587600708,2147.6350735987285,1828.6309156695845,-9.54834993912684,0.5053875719004262,0.7182539701461792,1344.081544005973,,252.0,,,,,,,2.0
production_v5_legacy_continuous_ard_bare,-1.0,v5_class0_heldout,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.025089025497437,,,,,,,0.0,258.0,2850.2550772113686,2352.629225431945,-9.659803312504518,0.2137170259357692,1.0,1839.2751748372175,
production_v5_legacy_continuous_ard_bare,-1.0,v5_class0_heldout,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.855183124542236,,,,,,,0.0,258.0,2850.2550772113686,2352.629225431945,-9.659803312504518,0.2137170259357692,1.0,1839.2751748372175,
production_v5_legacy_continuous_ard_bare,-1.0,v5_class0_heldout,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.531837940216064,,,,,,,0.0,258.0,2850.2550772113686,2352.629225431945,-9.659803312504518,0.2137170259357692,1.0,1839.2751748372175,
production_v5_legacy_continuous_ard_bare,-1.0,v5_class1_heldout,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.827347993850708,,,,,,,1.0,149.0,2579.7192334386914,2006.260439408079,-9.719371185889162,0.328580538457355,0.7651006579399109,1488.6918852712636,
production_v5_legacy_continuous_ard_bare,-1.0,v5_class1_heldout,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.002755165100098,,,,,,,1.0,149.0,2579.7192334386914,2006.260439408079,-9.719371185889162,0.328580538457355,0.7651006579399109,1488.6918852712636,
